Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,7821396997030,Stairwell 1 (South) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,17/04/2014,None,Closed,Patch landing to passage,,,None,0.00
Edgewater,7821396997103,Stairwell 1 (South) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,17/04/2014,None,Closed,Caulk panels behind riser,,,None,0.00
Edgewater,7821396997148,Stairwell 1 (South) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,17/04/2014,None,Closed,Grind middle landing,,,None,0.00
Edgewater,7821396997225,Stairwell 1 (South) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,17/04/2014,None,Closed,Patch ferris and caulk corner to panel,,,None,0.00
Edgewater,7821396997266,Stairwell 1 (South) > Level 04,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Grind landing,,,None,0.00
Edgewater,7821396997297,Stairwell 1 (South) > Level 04,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Patch landing to passage,,,None,0.00
Edgewater,7821396997347,Stairwell 1 (South) > Level 04,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Caulk panel behind booster riser,,,None,0.00
Edgewater,7821396999228,Stairwell 2 (North) > Level 01,09/04/2014,alexk,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Clean sofit,,,None,0.00
Edgewater,7821396999306,Stairwell 2 (North) > Level 01,09/04/2014,alexk,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Landing. Patch stitch plates,,,None,0.00
Edgewater,7821396999372,Stairwell 2 (North) > Level 01,09/04/2014,alexk,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,L1landing. Patch push and pull holes,,,None,0.00
Edgewater,7821396999432,Stairwell 2 (North) > Level 01,09/04/2014,alexk,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,L1 landing. Patch stitch plate and feral holes,,,None,0.00
Edgewater,7821396999489,Stairwell 2 (North) > Level 02,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Chip and patch sofit,,,None,0.00
Edgewater,7821396999542,Stairwell 2 (North) > Level 02,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Patch grout tubes,,,None,0.00
Edgewater,7821396999587,Stairwell 2 (North) > Level 02,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Patch holes to landing,,,None,0.00
Edgewater,7821396999623,Stairwell 2 (North) > Level 02,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Patch stitch plates and holes,,,None,0.00
Edgewater,7821396999679,Stairwell 2 (North) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Chip and patch sofit,,,None,0.00
Edgewater,7821396999728,Stairwell 2 (North) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Patch stitch plate and panel chips,,,None,0.00
Edgewater,7821396999765,Stairwell 2 (North) > Level 03,09/04/2014,peterj,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Caulk panels,,,None,0.00
Edgewater,7821396999809,Stairwell 2 (North) > Level 04,09/04/2014,alexk,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Chip and patch sofit,,,None,0.00
Edgewater,7821396999840,Stairwell 2 (North) > Level 04,09/04/2014,alexk,Incomplete Works,Builder,Quadform,05/05/2014,None,Closed,Grind and patch landing,,,None,0.00
Edgewater,7821396999887,Stairwell 2 (North) > Level 04,09/04/2014,alexk,Incomplete Works,Builder,Quadform,21/06/2014,None,Closed,Caulk between stitch plates,,,None,0.00
Edgewater,7821396999927,Stairwell 2 (North) > Level 04,09/04/2014,alexk,Incomplete Works,Builder,Quadform,10/05/2014,None,Closed,Patch grout tubes,,,None,0.00
Edgewater,7821396999960,Stairwell 2 (North) > Level 04,09/04/2014,peterj,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch panels,,,None,0.00
Edgewater,7821397000008,Stairwell 2 (North) > Level 04,09/04/2014,peterj,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch stitch plate,,,None,0.00
Edgewater,7821397000047,Stairwell 2 (North) > Level 05,09/04/2014,peterj,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch birth plate,,,None,0.00
Edgewater,7821397000093,Stairwell 2 (North) > Level 05,09/04/2014,peterj,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Chip and patch sofit,,,None,0.00
Edgewater,7821397000127,Stairwell 2 (North) > Level 05,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Caulk patch stitch plate,,,None,0.00
Edgewater,7821397000160,Stairwell 2 (North) > Level 05,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch stitch plate,,,None,0.00
Edgewater,7821397000195,Stairwell 2 (North) > Level 05,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Caulk stitch plate,,,None,0.00
Edgewater,7821397000240,Stairwell 2 (North) > Level 06,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Chip and patch sofit,,,None,0.00
Edgewater,7821397000302,Stairwell 2 (North) > Level 06,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Caulk panel to stitch plate,,,None,0.00
Edgewater,7821397000340,Stairwell 2 (North) > Level 06,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Caulk panels,,,None,0.00
Edgewater,7821397000387,Stairwell 2 (North) > Level 06,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch stitch plates,,,None,0.00
Edgewater,7821397000430,Stairwell 2 (North) > Level 06,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Fill grout tubes and patch,,,None,0.00
Edgewater,7821397000462,Stairwell 2 (North) > Level 06,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch grout tubes,,,None,0.00
Edgewater,7821397000510,Stairwell 2 (North) > Level 07,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Grind sofit,,,None,0.00
Edgewater,7821397000535,Stairwell 2 (North) > Level 07,09/04/2014,alexk,Incomplete Works,Builder,Quadform,09/05/2014,None,Closed,Patch lifter,,,None,0.00
Edgewater,7821397273062,Ground > Tenancy 02 > External,12/04/2014,alexk,Incomplete Works,Builder,Quadform,26/04/2014,None,Closed,Grind sofit joints,,,None,0.00
Edgewater,7821397273123,Ground > Tenancy 01 > External,12/04/2014,alexk,Incomplete Works,Builder,Quadform,26/04/2014,None,Closed,Grind sofit,,,None,0.00
Edgewater,7821397273406,Basement Lower ,12/04/2014,alexk,Incomplete Works,Builder,Coldlfow,26/04/2014,None,Closed,Flashing around mechanical duct,,,None,0.00
Edgewater,7821397273489,Basement Lower ,12/04/2014,alexk,Incomplete Works,Builder,JLM - STORAGE CAGES (Joel),26/04/2014,None,Closed,Screens missing,,,None,0.00
Edgewater,7821397273627,Basement Lower ,12/04/2014,alexk,Incomplete Works,Builder,JLM - STORAGE CAGES (Joel),08/05/2014,None,Closed,Doors for storage cages,,,None,0.00
Edgewater,7821397274128,Basement Lower ,12/04/2014,alexk,Incomplete Works,Builder,JLM - STORAGE CAGES (Joel),08/05/2014,None,Closed,Install screens,,,None,0.00
Edgewater,7821397274269,Basement Lower ,12/04/2014,alexk,Incomplete Works,Builder,Quadform,08/05/2014,None,Closed,Fill in grout tube,,,None,0.00
Edgewater,7821397274339,Basement Upper ,12/04/2014,alexk,Incomplete Works,Builder,Quadform,08/05/2014,None,Closed,Grind sofit,,,None,0.00
Edgewater,7821397274379,Basement Upper  > Lift Lobby > Lift 1,12/04/2014,alexk,Incomplete Works,Builder,Quadform,08/05/2014,None,Closed,Patch panels,,,None,0.00
Edgewater,7821397274424,Basement Upper  > Lift Lobby > Lift 1,12/04/2014,alexk,Incomplete Works,Builder,Quadform,08/05/2014,None,Closed,Grind sofit,,,None,0.00
Edgewater,7821397274472,Basement Upper ,12/04/2014,alexk,Incomplete Works,Builder,Quadform,08/05/2014,None,Closed,Chip and clean sofit,,,None,0.00
Edgewater,7821397274534,Basement Upper ,12/04/2014,alexk,Incomplete Works,Builder,Quadform,08/05/2014,None,Closed,Grind sofit,,,None,0.00
