Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
La Scala,7781395267626,Ground > 9D > Bedroom 1,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),19/05/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395267654,Ground > 9D > Bedroom 2,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395267729,Ground > 9D > Living,20/03/2014,billb,Incomplete Works,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window + roller door,,,None,0.00
La Scala,7781395267777,Ground > 10D > Living,20/03/2014,billb,Defect,Builder,Nemo (Paul),14/04/2014,None,Closed,Uninstalled frame,,,None,0.00
La Scala,7781395267807,Ground > 10D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395267834,Ground > 10D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window ,,,None,0.00
La Scala,7781395267898,Ground > 10D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window ,,,None,0.00
La Scala,7781395267947,Ground > 11D > Living,20/03/2014,kreardon,Incomplete Works,Builder,Rising Star (Alan) (Alan),14/04/2014,None,Closed,Uninstalled plaster sheets,,,None,0.00
La Scala,7781395267973,Ground > 11D > Living,20/03/2014,kreardon,Incomplete Works,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268006,Ground > 11D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268076,Ground > 11D > Bedroom 1,20/03/2014,kreardon,Incomplete Works,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268172,Ground,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,12D Room- uninstalled window in bedroom 1,,,None,0.00
La Scala,7781395268280,Ground,20/03/2014,billb,Incomplete Works,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,12D Room - Uninstalled windows living room + roller doors,,,None,0.00
La Scala,7781395268333,Ground,20/03/2014,billb,Incomplete Works,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,12D Room - laundry Uninstalled window,,,None,0.00
La Scala,7781395268395,Ground,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,12D Room - uninstalled window living room,,,None,0.00
La Scala,7781395268440,Ground > 13D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268508,Ground > 13D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled glass sheets + door frame,,,None,0.00
La Scala,7781395268543,Ground > 13D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395268602,Ground > 14D > Living,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled steel frames,,,None,0.00
La Scala,7781395268619,Ground > 14D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395268648,Ground > 14D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268710,Ground > 15D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268751,Ground > 15D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268788,Ground > 16D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268817,Ground > 16D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395268859,Ground > 16D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395268933,Level 01 > 101D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395268952,Level 01 > 101D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window ,,,None,0.00
La Scala,7781395268984,Level 01 > 101D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395269032,Level 01 > 101D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395269092,Level 01 > 102D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Uninstalled frames + touch up of paint,,,None,0.00
La Scala,7781395269122,Level 01 > 102D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395269151,Level 01 > 102D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395269179,Level 01 > 102D > Bathroom,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395269212,Level 01 > 103D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395269234,Level 01 > 103D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395269274,Level 01 > 103D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window ,,,None,0.00
La Scala,7781395269300,Level 01 > 103D > Bathroom,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395269343,Level 01 > 104D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint ,,,None,0.00
La Scala,7781395269373,Level 01 > 104D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled frame + glass,,,None,0.00
La Scala,7781395269399,Level 01 > 104D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395269434,Level 01 > 104D > Laundry,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled frame,,,None,0.00
La Scala,7781395269458,Level 01 > 104D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395269499,Level 01 > 104D > Balcony,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),17/04/2014,None,Closed,Uninstalled steel frame pieces ,,,None,0.00
La Scala,7781395269538,Level 01 > 105D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395269564,Level 01 > 105D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint ,,,None,0.00
La Scala,7781395269598,Level 01 > 105D > Bedroom 2,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395269632,Level 01 > 105D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled frame + windows,,,None,0.00
La Scala,7781395269673,Level 01 > 105D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395269764,Level 01 > 106D > Living,20/03/2014,kreardon,Defect,Builder,Rising Star (Alan) (Alan),14/04/2014,None,Closed,Uninstalled cement sheets + touch up of paint ,,,None,0.00
La Scala,7781395269795,Level 01 > 106D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395269830,Level 01 > 106D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows ,,,None,0.00
La Scala,7781395269866,Level 01 > 106D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window ,,,None,0.00
La Scala,7781395269907,Level 01 > 106D > Bathroom,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint,,,None,0.00
La Scala,7781395270021,Level 01 > 107D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up of paint ,,,None,0.00
La Scala,7781395270068,Level 01 > 107D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270136,Level 01 > 107D > Bedroom 2,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled frames,,,None,0.00
La Scala,7781395270162,Level 01 > 107D > Bedroom 2,20/03/2014,billb,Defect,Builder,Rising Star (Alan) (Alan),14/04/2014,None,Closed,Uninstalled plaster sheets,,,None,0.00
La Scala,7781395270179,Level 01 > 107D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270208,Level 01 > 107D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270237,Level 01 > 107D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395270272,Level 01 > 108D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint ,,,None,0.00
La Scala,7781395270299,Level 01 > 108D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270336,Level 01 > 108D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),20/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270368,Level 01 > 108D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window + revealing ceiling,,,None,0.00
La Scala,7781395270402,Level 01 > 108D > Bathroom,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395270436,Level 01 > 109D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395270705,Level 01 > 109D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270731,Level 01 > 109D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270762,Level 01 > 109D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window ,,,None,0.00
La Scala,7781395270797,Level 01 > 109D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),26/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395270840,Level 01 > 110D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint ,,,None,0.00
La Scala,7781395270868,Level 01 > 110D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270895,Level 01 > 110D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395270934,Level 01 > 110D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window + revealing ceiling,,,None,0.00
La Scala,7781395270962,Level 01 > 110D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395270998,Level 01 > 111D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395271013,Level 01 > 111D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395271076,Level 01 > 111D > Bedroom 1,20/03/2014,kreardon,Defect,Builder,Rising Star (Alan) (Alan),14/04/2014,None,Closed,Uninstalled window + revealing ceiling + uninstalled plaster,,,None,0.00
La Scala,7781395271134,Level 01 > 111D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Window uninstalled,,,None,0.00
La Scala,7781395271163,Level 01 > 111D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,CHAMPION (Peter),14/04/2014,None,Closed,Concrete to fill hole,,,None,0.00
La Scala,7781395271238,Level 01,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Room 112- living room- touch up paint,,,None,0.00
La Scala,7781395271268,Level 01,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Room 112 Uninstalled frame s + glass,,,None,0.00
La Scala,7781395271313,Level 01,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Room 112 -living room uninstalled window,,,None,0.00
La Scala,7781395271393,Level 01,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Room 112 uninstalled windows,,,None,0.00
La Scala,7781395271427,Level 01,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Room 112 uninstalled glass bedroom 1,,,None,0.00
La Scala,7781395271476,Level 01,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Room 112 bedroom 1uninstalled window,,,None,0.00
La Scala,7781395271510,Level 01,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Room 112 touch up paint bathroom,,,None,0.00
La Scala,7781395271576,Level 01,20/03/2014,billb,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Room 112 bedroom 1 uninstalled windows + frame + hanging wire,,,None,0.00
La Scala,7781395271624,Level 01,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Room 112 bathroom as you enter - touch up paint,,,None,0.00
La Scala,7781395271678,Level 01 > 113D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled frames + glass,,,None,0.00
La Scala,7781395271718,Level 01 > 113D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395271763,Level 01 > 113D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled frame + glass,,,None,0.00
La Scala,7781395271794,Level 01 > 113D > Bedroom 2,20/03/2014,kreardon,Defect,Builder,Rising Star (Alan) (Alan),14/04/2014,None,Closed,Exposed ceiling needs plaster,,,None,0.00
La Scala,7781395271820,Level 01 > 113D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395271853,Level 01 > 114D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395271869,Level 01 > 114D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395271894,Level 01 > 114D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395271920,Level 01 > 114D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395271947,Level 01 > 115D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395271967,Level 01 > 115D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395272003,Level 01 > 115D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),26/04/2014,None,Closed,Uninstalled window,,,None,0.00
La Scala,7781395272025,Level 01 > 115D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395272056,Level 01 > 116D > Living,20/03/2014,kreardon,Defect,Builder,Valley Constructions (Eric) (Eric),26/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395272083,Level 01 > 116D > Living,20/03/2014,billb,Defect,Builder,Rising Star (Alan) (Alan),14/04/2014,None,Closed,Uninstalled plaster sheets,,,None,0.00
La Scala,7781395272099,Level 01 > 116D > Living,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled windows,,,None,0.00
La Scala,7781395272149,Level 01 > 116D > Laundry,20/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),14/04/2014,None,Closed,Uninstalled window + revealing ceiling need plaster,,,None,0.00
La Scala,7781395272173,Level 01 > 116D > Bathroom,20/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),17/04/2014,None,Closed,Touch up paint,,,None,0.00
La Scala,7781395871808,Ground > 1D > Living,27/03/2014,billb,Incomplete Works,Builder,Valley Constructions (Eric) (Eric),26/04/2014,None,Closed,Skirting to be complete,,,None,0.00
La Scala,7781395871835,Ground > 1D > Living,27/03/2014,billb,Incomplete Works,Builder,Rising Star (Alan) (Alan),26/04/2014,None,Closed,Hole too big,,,None,0.00
La Scala,7781395871883,Ground > 1D > Bedroom,27/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),26/04/2014,None,Closed,Skirting to be completed,,,None,0.00
La Scala,7781395871917,Ground > 1D > Bedroom,27/03/2014,kreardon,Incomplete Works,Builder,Oscan Windows (Dean) (Dean),26/04/2014,None,Closed,Window not installed,,,None,0.00
La Scala,7781395871977,Ground > 1D > Bathroom,27/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),26/04/2014,None,Closed,Skirting to be completed,,,None,0.00
La Scala,7781395872032,Ground > 2D > Living,27/03/2014,billb,Defect,Builder,Nemo (Paul),26/04/2014,None,Closed,Skirting to be completed,,,None,0.00
La Scala,7781395872057,Ground > 2D > Living,27/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),26/04/2014,None,Closed,Window not installed,,,None,0.00
La Scala,7781395872091,Ground > 2D > Bedroom,27/03/2014,kreardon,Defect,Builder,Oscan Windows (Dean) (Dean),26/04/2014,None,Closed,Window not installed,,,None,0.00
La Scala,7781395872119,Ground > 2D > Bedroom,27/03/2014,billb,Defect,Builder,Nemo (Paul),26/04/2014,None,Closed,Skirting to be completed,,,None,0.00
La Scala,7781395872157,Ground > 2D > Bathroom,27/03/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),26/04/2014,None,Closed,Skirting to be completed,,,None,0.00
