Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
La Scala,7781408155196,Level 04 > 401D > Kitchen,16/08/2014,kreardon,Incomplete Works,Builder,Baron Forge (tiler) (Scott Kidd),22/08/2014,None,Open,Replace bench top,,,None,0.00
La Scala,7781408156323,Ground > 7D > Kitchen,16/08/2014,kreardon,Incomplete Works,Builder,DPS (Bruce),22/08/2014,None,Open,Adjust drawers,,,None,0.00
La Scala,7781408157208,Ground > 7D > Kitchen,16/08/2014,kreardon,Incomplete Works,Builder,Valley Constructions (Eric) (Eric),22/08/2014,None,Open,Touch up joint,,,None,0.00
La Scala,7781408316694,Level 01 > 108D > Living,18/08/2014,kreardon,Incomplete Works,Builder,VAST ELECTRICAL (Danny),22/08/2014,None,Open,Light not working ,,,None,0.00
La Scala,8491405476683,Level 01 > 116D > Kitchen,16/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),25/07/2014,None,Open,Drawer jam at bench top,,,None,0.00
La Scala,8491406000773,Level 03 > 304D > Bedroom 1 > Ensuite,22/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/07/2014,None,Open,Incomplete,,,None,0.00
La Scala,8491406000793,Level 03 > 304D > Bedroom 1 > Ensuite,22/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/07/2014,None,Open,Missing mirror,,,None,0.00
La Scala,8491406000814,Level 03 > 304D > Bedroom 1 > Ensuite,22/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/07/2014,None,Open,Need caulking,,,None,0.00
La Scala,8491406000836,Level 03 > 304D > Bedroom 1 > Ensuite,22/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),30/07/2014,None,Open,Patch and paint,,,None,0.00
La Scala,8491406769308,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,"Remove paint marks on door
Need caulking",,,None,0.00
La Scala,8491406769345,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,"Need caulking
Patch and paint",,,None,0.00
La Scala,8491406769381,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,"Touch up
Patch and paint skirting",,,None,0.00
La Scala,8491406769399,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,Adjust drawers,,,None,0.00
La Scala,8491406769417,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,Remove paint marks on door,,,None,0.00
La Scala,8491406769436,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,Remove paint marks,,,None,0.00
La Scala,8491406769470,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,Door stuck at cook hood,,,None,0.00
La Scala,8491406769488,Level 04 > 403D > Kitchen,31/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),09/08/2014,None,Open,Need caulking,,,None,0.00
La Scala,8491406847411,Level 04 > 403D > Bedroom 1 > Ensuite,01/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),11/08/2014,None,Open,Remove pencil marks,,,None,0.00
La Scala,8491406847430,Level 04 > 403D > Bedroom 1 > Ensuite,01/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),11/08/2014,None,Open,Need screw caps,,,None,0.00
La Scala,8491406847449,Level 04 > 403D > Bedroom 1 > Ensuite,01/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),11/08/2014,None,Open,Caulking,,,None,0.00
La Scala,8491406847479,Level 04 > 403D > Bedroom 1 > Ensuite,01/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),11/08/2014,None,Open,Repaint/touch up,,,None,0.00
La Scala,8491406847566,Level 04 > 403D > Laundry,01/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),11/08/2014,None,Open,Repaint and touch up,,,None,0.00
La Scala,8491406847594,Level 04 > 403D > Laundry,01/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),11/08/2014,None,Open,Touch up,,,None,0.00
La Scala,8491408591678,Level 02 > 202D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need resanding and repainting,,,None,0.00
La Scala,8491408591728,Level 02 > 202D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Repaint,,,None,0.00
La Scala,8491408592345,Level 02 > 202D > Kitchen,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Not fully closed,,,None,0.00
La Scala,8491408593756,Level 02 > 203D > Bedroom 1,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Carpet incomplete in wardrobe ,,,None,0.00
La Scala,8491408593782,Level 02 > 203D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Adjust drawers,,,None,0.00
La Scala,8491408593801,Level 02 > 203D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need repaint,,,None,0.00
La Scala,8491408593817,Level 02 > 203D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need touch up,,,None,0.00
La Scala,8491408593875,Level 02 > 203D > Bedroom 1,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need sanding and repaint,,,None,0.00
La Scala,8491408594323,Level 02 > 203D > Bathroom,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Chip on drawers corner,,,None,0.00
La Scala,8491408594361,Level 02 > 203D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Cover holes,,,None,0.00
La Scala,8491408595331,Level 02 > 201D > Kitchen,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Tile needs grouting,,,None,0.00
La Scala,8491408595461,Level 02 > 201D > Powder Room,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Light is not working,,,None,0.00
La Scala,8491408595768,Level 02 > 201D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Pipes are not connected ,,,None,0.00
La Scala,8491408596905,Level 02 > 210D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need sanding and repaint,,,None,0.00
La Scala,8491408596922,Level 02 > 210D > Bedroom 1 > Ensuite,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need repaint,,,None,0.00
La Scala,8491408597005,Level 02 > 210D > Bedroom 2,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Patch up and repaint ,,,None,0.00
La Scala,8491408597028,Level 02 > 210D > Bedroom 2,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Scratches to paint,,,None,0.00
La Scala,8491408597059,Level 02 > 210D > Bedroom 2,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Rough edges,,,None,0.00
La Scala,8491408597093,Level 02 > 210D > Bedroom 2,21/08/2014,henryt,Defect,Superintendant,ABD Group (Mick S),29/08/2014,None,Open,Need sanding and repaint,,,None,0.00
La Scala,8501407308065,Level 03 > 307D > Bedroom 1,06/08/2014,billb,Defect,Builder,VAST ELECTRICAL (Danny),08/08/2014,None,Open,Replace light switch ,,,None,0.00
La Scala,8501407456980,Ground > 6D > Kitchen,08/08/2014,billb,Defect,Builder,DPS (Bruce),12/08/2014,None,Open,Adjust all joinery doors,,,None,0.00
La Scala,8501407457228,Ground > 6D > Kitchen,08/08/2014,billb,Defect,Builder,DPS (Bruce),13/08/2014,None,Open,Soft closer missing to bottom draw,,,None,0.00
La Scala,8501407715354,Ground > Common Areas ,11/08/2014,billb,Defect,Builder,Dynamite Cleaning (DC),13/08/2014,None,Open,Apt 12d clean mess in apt,,,None,0.00
La Scala,8501407715497,Ground > Common Areas ,11/08/2014,billb,Defect,Builder,Dynamite Cleaning (DC),14/08/2014,None,Open,Apt 12d clean balcony tiles,,,None,0.00
La Scala,8501407715582,Ground > Common Areas  > Lobby,11/08/2014,billb,Defect,Builder,Dynamite Cleaning (DC),14/08/2014,None,Open,Apt 12d clean paint off window frames,,,None,0.00
La Scala,8501407715696,Ground > Common Areas  > Lobby,11/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/08/2014,None,Open,Apt12d touch up celling in kitchen ,,,None,0.00
La Scala,8501407715870,Ground > Common Areas  > Lobby,11/08/2014,billb,Defect,Builder,Nemo (Paul),14/08/2014,None,Open,Apt 12d refit wall fixtures in ens ,,,None,0.00
La Scala,8501407716100,Ground > Common Areas  > Lobby,11/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),19/08/2014,None,Open,Apt 12d fill holes in wall in bedroom ,,,None,0.00
La Scala,8501407716382,Ground > Common Areas ,11/08/2014,billb,Defect,Builder,Trio Plumbing Australia (Trevor Hanover),14/08/2014,None,Open,Apt 12d connect water to basin in ens ,,,None,0.00
La Scala,8501407716465,Ground > Common Areas ,11/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),14/08/2014,None,Open,Apt 12d touch up wall in bedroom,,,None,0.00
La Scala,8501407716552,Ground > Common Areas ,11/08/2014,billb,Defect,Builder,Nemo (Paul) > Valley Constructions (Eric) (Eric),30/08/2014 > 15/08/2014,None > None,Open > Open,12d chip on bedroom door ,,,None,0.00
La Scala,8501407716681,Ground > Common Areas ,11/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),30/08/2014,None,Open,Apt 12 d touch wall in wardrobe,,,None,0.00
La Scala,8501407733415,Level 04 > 407D > Balcony,11/08/2014,billb,Defect,Builder,Aluline (Baci),14/08/2014,None,Open,Hand rail needs realigning ,,,None,0.00
La Scala,8501407734033,Level 04 > 407D > Bedroom 1,11/08/2014,billb,Defect,Builder,VAST ELECTRICAL (Danny),14/08/2014,None,Open,Missing power point cover,,,None,0.00
La Scala,8501407737363,Level 01 > 107D > Living,11/08/2014,billb,Defect,Builder,VAST ELECTRICAL (Danny),14/08/2014,None,Open,Light not working ,,,None,0.00
La Scala,8501407737533,Level 01 > 107D > Bathroom,11/08/2014,billb,Defect,Builder,DPS (Bruce),14/08/2014,None,Open,Adjust draws in bathroom,,,None,0.00
La Scala,8501407738141,Level 02 > 209D > Bedroom 1 > Ensuite,11/08/2014,billb,Defect,Builder,Nemo (Paul),13/08/2014,None,Open,Skirting missing ,,,None,0.00
La Scala,8501407738699,Level 02 > 209D > Bedroom 1 > Ensuite,11/08/2014,billb,Defect,Builder,DPS (Bruce),14/08/2014,None,Open,Adjust draws,,,None,0.00
La Scala,8501407804491,Ground > 1D > Balcony,12/08/2014,billb,Defect,Builder,Dynamite Cleaning (DC),15/08/2014,None,Open,Clean precast wall,,,None,0.00
La Scala,8501407804554,Ground > 1D > Balcony,12/08/2014,billb,Defect,Builder,Dynamite Cleaning (DC),15/08/2014,None,Open,Clean floor tiles,,,None,0.00
La Scala,8501407809467,Ground > 3D > Kitchen,12/08/2014,billb,Defect,Builder,DPS (Bruce),15/08/2014,None,Open,Missing soft  closer  ,,,None,0.00
La Scala,8501407809528,Ground > 3D > Kitchen,12/08/2014,billb,Defect,Builder,DPS (Bruce),15/08/2014,None,Open,Draw under the oven needs adjusting,,,None,0.00
La Scala,8501407809584,Ground > 3D > Living,12/08/2014,billb,Defect,Builder,VAST ELECTRICAL (Danny),15/08/2014,None,Open,Light not working,,,None,0.00
La Scala,8501407809663,Ground > 3D > Kitchen,12/08/2014,billb,Defect,Builder,DPS (Bruce),16/08/2014,None,Open,Chip top off kitchen overhead panel needs fixing,,,None,0.00
La Scala,8501407809796,Ground > 3D > Balcony,12/08/2014,billb,Defect,Builder,Dynamite Cleaning (DC),15/08/2014,None,Open,Clean floor tiles,,,None,0.00
La Scala,8501407818477,Level 05 > 503D > Laundry,12/08/2014,billb,Defect,Builder,Baron Forge (tiler) (Scott Kidd),15/08/2014,None,Open,Skirt tile,,,None,0.00
La Scala,8501407818586,Level 05 > 503D > Kitchen,12/08/2014,billb,Defect,Builder,DPS (Bruce),15/08/2014,None,Open,Adjust draws,,,None,0.00
La Scala,8501407818670,Level 05 > 503D > Living,12/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),15/08/2014,None,Open,Sand repaint skirt ,,,None,0.00
La Scala,8501407819041,Level 05 > 503D > Living,12/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),15/08/2014,None,Open,Dint on skirting next to bathroom door,,,None,0.00
La Scala,8501407819100,Level 05 > 503D > Bedroom 2,12/08/2014,billb,Defect,Builder,Valley Constructions (Eric) (Eric),15/08/2014,None,Open,Mark on door needs paint,,,None,0.00
La Scala,8501407819403,Level 05 > 503D > Living,12/08/2014,billb,Defect,Builder,NA,15/08/2014,None,Open,Paint edge ,,,None,0.00
