Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Zano,10571429166986,Building > Level 01 > Apartments > 101 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,"Fill exposed screws
","Closed Fixed in Patch 
BP 09.07.2015",,None,0.00
Zano,10571429167070,Building > Level 01 > Apartments > 101 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fill sprinkler hole,,,None,0.00
Zano,10571429167140,Building > Level 01 > Apartments > 101 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Clean floor,"Closed

ABD Helped Xpro Cleaned Floor",,None,0.00
Zano,10571429167213,Building > Level 01 > Apartments > 102 > Living,16/04/2015,jderbyshire,Defect,Builder,Nemo (Paul),17/04/2015,None,Closed,Clean floor,ABD Cleaned Floor On behalf of Nemo,,None,0.00
Zano,10571429167316,Building > Level 01 > Apartments > 102 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fill taps in partie wall,Closed Works Complete ,,None,0.00
Zano,10571429167406,Building > Level 01 > Apartments > 102 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),20/04/2015,None,Closed,Bulkhead out of plum,,,None,0.00
Zano,10571429167477,Building > Level 01 > Apartments > 102 > Bedroom,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fill holes ,Closed,,None,0.00
Zano,10571429167569,Building > Level 01 > Apartments > 102 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fill tapes,Works Complete,,None,0.00
Zano,10571429167698,Building > Level 01 > Apartments > 103 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fire caulk around tapes,Closed - Works Complete ,,None,0.00
Zano,10571429167746,Building > Level 01 > Apartments > 103 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch sprinkler head,Closed - Works Completed,,None,0.00
Zano,10571429167805,Building > Level 01 > Apartments > 103 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fill around tapes,Closed - Works Complete,,None,0.00
Zano,10571429167873,Building > Level 01 > Apartments > 103 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch around sprinkler head,,,None,0.00
Zano,10571429167965,Building > Level 01 > Apartments > 104 > Laundry,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fire caulk to taps,Works COmpleted - Closed,,None,0.00
Zano,10571429168045,Building > Level 01 > Apartments > 104 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch ceiling,,,None,0.00
Zano,10571429168107,Building > Level 01 > Apartments > 104 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),20/04/2015,None,Closed,Patch ceiling ,,,None,0.00
Zano,10571429168165,Building > Level 01 > Apartments > 104 > Bedroom 02,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch sprinkler hole,Works Completed - Closed,,None,0.00
Zano,10571429168217,Building > Level 01 > Apartments > 104 > Bedroom 02,16/04/2015,jderbyshire,Defect,Builder,Trio Plumbing Australia (Rick Bertone),24/04/2015,None,Closed,Fill concrete to pic pipe,,,None,0.00
Zano,10571429168295,Building > Level 01 > Apartments > 105 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Bulkhead out of plum,,,None,0.00
Zano,10571429168380,Building > Level 01 > Apartments > 105 > Kitchen,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Fill holes around tapes,Works Completed - Closed,,None,0.00
Zano,10571429168439,Building > Level 01 > Apartments > 105 > Living,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch around sprinkler,,,None,0.00
Zano,10571429168481,Building > Level 01 > Apartments > 105 > Bedroom,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch sprinkler hole,,,None,0.00
Zano,10571429168581,Building > Level 01 > Apartments > 105 > Bath,16/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),18/04/2015,None,Closed,Patch around taps,,,None,0.00
Zano,10571429498788,Building > Basement > Car Park,20/04/2015,jderbyshire,Defect,Builder,REDS Concreting (Darren Still),06/05/2015,None,Closed,Patch band beam,,,None,0.00
Zano,10571429498985,Building > Basement > Car Park,20/04/2015,jderbyshire,Defect,Builder,Trio Plumbing Australia (Rick Bertone),06/05/2015,None,Closed,"Check gattic, looks as though it has dropped",,,None,0.00
Zano,10571429499097,Building > Basement > Car Park,20/04/2015,jderbyshire,Defect,Sub Contractor,United Precast Supply (Gabriel Zampierollo),06/05/2015,None,Closed,Sand burn marks,,,None,0.00
Zano,10571429499853,Building > Level 01 > Apartments > 104 > Balcony,20/04/2015,jderbyshire,Defect,Builder,REDS Concreting (Darren Still),06/05/2015,None,Closed,Chip pre-cast to soffit edge,,,None,0.00
Zano,10571429500410,Building > Level 01 > Apartments > 105 > Living,20/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),28/04/2015,None,Closed,Remove lentil/reveal for architrave door,,,None,0.00
Zano,10571429500510,Building > Level 01 > Apartments > 103 > Entry,20/04/2015,jderbyshire,Defect,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),28/04/2015,None,Closed,Take plaster off head to fit door,,,None,0.00
Zano,10571429502377,Building > Level 01 > Apartments > 107 > Balcony,20/04/2015,jderbyshire,Defect,Builder,ABD Group (Chris Baker),15/05/2015,None,Closed,Provide angle to externals,,,None,0.00
Zano,10571429502818,Building > Level 01 > Apartments > 107 > Balcony,20/04/2015,jderbyshire,Defect,Builder,ABD Group (Chris Baker),06/05/2015,None,Closed,Pack out timber frame past PVC by ,,,None,0.00
Zano,10571429504463,Building > Level 01 > Apartments > 113 > Balcony,20/04/2015,jderbyshire,Defect,Builder,ABD Group (Chris Baker),06/05/2015,None,Closed,Pack out Color back glass,,,None,0.00
Zano,10571430536086,Building > Ground > Substation,02/05/2015,jderbyshire,Defect,Builder,Sagecon Pty Ltd (Anthony Santoro),12/05/2015,None,Closed,"Incomplete works to louver, need covers, plum and caulking ",,,None,0.00
Zano,10571430536262,Building > Ground > Switchboard,02/05/2015,jderbyshire,Defect,Builder,Trio Plumbing Australia (Rick Bertone),12/05/2015,None,Open,Clean slurry off pre-cast wall,,,None,0.00
Zano,10571430536519,Building > Ground > Elec Meter,02/05/2015,jderbyshire,Defect,Builder,Progap (Robert Giangrave),12/05/2015,None,Closed,Caulk block work to pre-cast,,,None,0.00
Zano,10571430536848,Building > Level 01 > Apartments > 103 > Bedroom,02/05/2015,jderbyshire,Defect,Builder,Finadri Windows (John Wighton),12/05/2015,None,Closed,Hardware to sash window,,,None,0.00
Zano,10571430537598,Building > Level 01 > Apartments > 104 > Bedroom 02,02/05/2015,jderbyshire,Defect,Builder,Finadri Windows (John Wighton),12/05/2015,None,Closed,Hardware to sash windows,,,None,0.00
Zano,10571430538834,Building > Level 03 > Apartments > 301 > Living,02/05/2015,jderbyshire,Defect,Builder,Finadri Windows (John Wighton),12/05/2015,None,Closed,Clean unprotected window frame,,,None,0.00
Zano,10571430539496,Building > Level 02 > Apartments > 201 > Living,02/05/2015,jderbyshire,Defect,Builder,Finadri Windows (John Wighton),12/05/2015,None,Closed,Clean unprotected window frame,,,None,0.00
Zano,10571430539803,Building > Level 02 > Apartments > 202 > Balcony,02/05/2015,jderbyshire,Defect,Builder,Aluline (Baci),12/05/2015,None,Closed,Protect back of colour back glass,,,None,0.00
Zano,10571430540036,Building > Level 02 > Apartments > 203 > Living,02/05/2015,jderbyshire,Issue,Builder,Sagecon Pty Ltd (Anthony Santoro),12/05/2015,None,Closed,Spandrel for air con to small for duct work,Work shop to resolve issue,,None,0.00
Zano,10571430540188,Building > Level 02 > Apartments > 204 > Bedroom 02,02/05/2015,jderbyshire,Issue,Builder,Finadri Windows (John Wighton),12/05/2015,None,Closed,Install hardware to sash window,,,None,0.00
Zano,10571430540430,Building > Level 02 > Apartments > 206 > Living,02/05/2015,jderbyshire,Issue,Builder,Finadri Windows (John Wighton),12/05/2015,None,Closed,Clean unprotected window frame,,,None,0.00
Zano,10571430540681,Building > Level 02 > Apartments > 210 > Balcony,02/05/2015,jderbyshire,Issue,Builder,Progap (Robert Giangrave),12/05/2015,None,Closed,Caulk to pre-cast panel,,,None,0.00
Zano,10571430540746,Building > Level 02 > Apartments > 210 > Balcony,02/05/2015,jderbyshire,Issue,Builder,ABD Group (Chris Baker),12/05/2015,None,Closed,Flashing to boundary,,,None,0.00
Zano,10571430540979,Building > Level 02 > Apartments > 214 > Balcony,02/05/2015,jderbyshire,Issue,Builder,ABD Group (Chris Baker),12/05/2015,None,Closed,Defected water-proofing,,,None,0.00
Zano,12421432171578,Building > Level 01 > Apartments > 104 > Kitchen,21/05/2015,jderbyshire,Incomplete Works,Builder,ABD Group (Chris Baker),21/05/2015,None,Closed,Balustrade - the thfr Jeff ,,,None,0.00
Zano,12451433203430,Building > Level 01 > Apartments > 101 > Living,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Patch end of bulk head return,,,None,0.00
Zano,12451433203525,Building > Level 01 > Apartments > 102 > Laundry,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,End of bulk head out of plum,,,None,0.00
Zano,12451433203689,Building > Level 01 > Apartments > 103 > Laundry,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),16/06/2015,None,Closed,Bulk head to laundry not plum,,,None,0.00
Zano,12451433203792,Building > Level 01 > Apartments > 103 > Laundry,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Plaster return to window sill return,,,None,0.00
Zano,12451433203923,Building > Level 01 > Apartments > 103 > Bedroom,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Plaster -stop robe wall,,,None,0.00
Zano,12451433204747,Building > Level 01 > Apartments > 105 > Entry,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,"Pack out bulkhead to entry, past face of joinery by 10mm",,,None,0.00
Zano,12451433204938,Building > Level 01 > Apartments > 107 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Pack out bulk head/wall (by 10mm)to end of kitchen joinery,,,None,0.00
Zano,12451433205496,Building > Level 01 > Apartments > 108 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,MPA Painting (Carlo),15/06/2015,None,Closed,Paint - Infill joinery/wall at entry,,,None,0.00
Zano,12451433205643,Building > Level 01 > Apartments > 109 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,MPA Painting (Carlo),15/06/2015,None,Closed,Paint - Infill wall/joinery at entry door,,,None,0.00
Zano,12451433205733,Building > Level 01 > Apartments > 109 > Living,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Window bulkhead out of plum,,,None,0.00
Zano,12451433205802,Building > Level 01 > Apartments > 110 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Bulk head out of plum,,,None,0.00
Zano,12451433205937,Building > Level 01 > Apartments > 110 > Living,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Window bulkhead not plum,,,None,0.00
Zano,12451433206053,Building > Level 01 > Apartments > 112 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Bulkhead out of plum,,,None,0.00
Zano,12451433206124,Building > Level 01 > Apartments > 111 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Bulkhead out of plum,,,None,0.00
Zano,12451433206332,Building > Level 01 > Apartments > 113 > Kitchen,02/06/2015,jderbyshire,Incomplete Works,Builder,XPRO Constructions Pty Ltd. (Ivan Delic),15/06/2015,None,Closed,Pack out bulk head past joinery by 10mm,,,None,0.00
