Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Casabella,10331437789360,Ground Level > APT-G04 > Living,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Skirt to bathroom repiant ,,,None,0.00
Casabella,10331437789479,Ground Level > APT-G04 > Laundry,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint back of laundry wall,,,None,0.00
Casabella,10331437789939,Ground Level > APT-G04 > Terrace,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Remove masking from walls,,,None,0.00
Casabella,10331437789950,Ground Level > APT-G04 > Terrace,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint walls,,,None,0.00
Casabella,10331437789964,Ground Level > APT-G04 > Terrace,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint down pipes,,,None,0.00
Casabella,10331437790112,Ground Level > APT-G04 > Terrace,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint planter box ,,,None,0.00
Casabella,10331437790346,Ground Level > APT-G12 > Bathroom,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Architrave's repainting ,,,None,0.00
Casabella,10331437790572,Ground Level > APT-G12 > Bathroom,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Repaint walls,,,None,0.00
Casabella,10331437790604,Ground Level > APT-G12 > Bathroom,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Access panel Repaint,,,None,0.00
Casabella,10331437790789,Ground Level > APT-G12 > Bed 1,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Repaint in robe,,,None,0.00
Casabella,10331437790824,Ground Level > APT-G12 > Bed 1,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint drip marks on right hand side of robe under shelve,,,None,0.00
Casabella,10331437790933,Ground Level > APT-G12 > Bed 2,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint in robe. Poor quality on right hand side ,,,None,0.00
Casabella,10331437790962,Ground Level > APT-G12 > Bed 2,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Leading edge of bedroom door rough ,,,None,0.00
Casabella,10331437790978,Ground Level > APT-G12 > Bed 2,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Robe jamb marked,,,None,0.00
Casabella,10331437791060,Ground Level > APT-G12 > Bed 2,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Poor paint at right hand side of balcony door,,,None,0.00
Casabella,10331437791099,Ground Level > APT-G12 > Bed 2,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint around window frames,,,None,0.00
Casabella,10331437791370,Ground Level > APT-G12 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Painting required to be touched up in all areas. Need to re defect once lights on ,,,None,0.00
Casabella,10331437791445,Ground Level > APT-G12 > Kitchen,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint pelmet above overhead,,,None,0.00
Casabella,10331437791666,Ground Level > APT-G12 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Mark under electrical switchboard ,,,None,0.00
Casabella,10331437791706,Ground Level > APT-G12 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Repaint front door,,,None,0.00
Casabella,10331437791718,Ground Level > APT-G12 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Door closer missing,,,None,0.00
Casabella,10331437795974,Ground Level > APT-G11 > Bed 1,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Painting required in all areas ,,,None,0.00
Casabella,10331437796030,Ground Level > APT-G11 > Bed 1,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Caulking on left side of robe 600mm from bottom,,,None,0.00
Casabella,10331437796214,Ground Level > APT-G11 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Front door not painted ,,,None,0.00
Casabella,10331437796823,Ground Level > APT-G10 > Bed 1,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint - Incomplete in robe,,,None,0.00
Casabella,10331437796908,Ground Level > APT-G10 > Bed 2,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Skirting incomplete in study ,,,None,0.00
Casabella,10331437797034,Ground Level > APT-G10 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Paint wall behind front door,,,None,0.00
Casabella,10331437797077,Ground Level > APT-G10 > Living/Dining,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Front door not completely painted,,,None,0.00
Casabella,10331437797459,Ground Level > APT-G10 > Kitchen,2015-07-25,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-01,None,Open,Skirt on bottom left side of kitchen needs gapping and painting,,,None,0.00
Casabella,10331437948668,Ground Level > APT-G05 > Bathroom,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Architrave's have pin holes and need Repaint,,,None,0.00
Casabella,10331437949046,Ground Level > APT-G05 > Bed 1 > Ensuite,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Door not hung,,,None,0.00
Casabella,10331437949113,Ground Level > APT-G05 > Bed 1 > Ensuite,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Repaint skirt ,,,None,0.00
Casabella,10331437949157,Ground Level > APT-G05 > Bed 1 > Ensuite,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Architrave's gloss paint visage on wall ,,,None,0.00
