Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,7821407730030,Level 05 > 5.14 > Balcony,11/08/2014,peterj,Defect,Purchaser,Aluline (Baci),17/08/2014,None,Open,Sharp edge to handrail ,,,None,0.00
Edgewater,7821407730181,Level 05 > 5.14 > Balcony,11/08/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),17/08/2014,None,Open,Touch up with paint ,,,None,0.00
Edgewater,7821407977720,Level 04 > 4.18 > Balcony,14/08/2014,peterj,Defect,Purchaser,ABD Group (Alex K),18/08/2014,None,Open,Cut paper off ,,,None,0.00
Edgewater,7821409628196,Level 04 > 4.09 > Balcony,02/09/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),05/09/2014,None,Open,Touch up wall ,,,None,0.00
Edgewater,7821410312065,Level 06 > 6.06 > Balcony,10/09/2014,alexk,Defect,Purchaser,Baron Forge (tiler) (Scott Kidd),17/09/2014,None,Open,Replace damaged tile,,,None,0.00
Edgewater,7821410312174,Level 06 > 6.06 > Balcony,10/09/2014,alexk,Defect,Purchaser,Easy Painting (Steve Bruni),17/09/2014,None,Open,Paint touch ups (blue stickers),,,None,0.00
Edgewater,7821410312278,Level 06 > 6.06 > Balcony,10/09/2014,alexk,Defect,Purchaser,Easy Painting (Steve Bruni),17/09/2014,None,Open,Paint touch ups (blue stickers),,,None,0.00
Edgewater,7821410312353,Level 06 > 6.06 > Balcony,10/09/2014,alexk,Defect,Purchaser,Coldlfow,17/09/2014,None,Open,Missing cap/cover on the condenser,,,None,0.00
Edgewater,8491404268463,Ground > G.01 > Balcony,2014-07-02,peterj,Defect,Superintendant,Coldlfow,2014-07-02,Backcharge,Open,fit condenser unit,,,None,0.00
Edgewater,8491405040129,Level 01 > 1.01 > Balcony,11/07/2014,peterj,Defect,Superintendant,ABD Group (Alex K),19/07/2014,None,Open,Incomplete,,,None,0.00
Edgewater,8491405041353,Level 02 > 2.06 > Balcony,11/07/2014,peterj,Defect,Superintendant,Easy Cleaning (Steve Bruni),19/07/2014,None,Open,Paint on glass,,,None,0.00
Edgewater,8491410320669,Level 07 > 7.05 > Balcony,10/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),15/09/2014,None,Open,Touch up paint,,,None,0.00
Edgewater,8491410320690,Level 07 > 7.05 > Balcony,10/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),15/09/2014,None,Open,"Clean
Patch hole",,,None,0.00
Edgewater,8491410320728,Level 07 > 7.05 > Balcony,10/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),15/09/2014,None,Open,"Cover gap
Paint column",,,None,0.00
Edgewater,8491410320740,Level 07 > 7.05 > Balcony,10/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),15/09/2014,None,Open,Patch,,,None,0.00
Edgewater,8491410324287,Level 07 > 7.04 > Balcony,10/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),15/09/2014,None,Open,"Cover
Columns need painted",,,None,0.00
Edgewater,8491410395652,Level 07 > 7.02 > Balcony,11/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),16/09/2014,None,Open,"Cover
Columns need painted",,,None,0.00
Edgewater,8491410395674,Level 07 > 7.02 > Balcony,11/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),16/09/2014,None,Open,Re caulk,,,None,0.00
Edgewater,8491410404340,Level 07 > 7.03 > Balcony,11/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),16/09/2014,None,Open,"Need cover
Paint columns",,,None,0.00
Edgewater,8501406271088,Level 02 > 2.09 > Balcony,25/07/2014,alexk,Defect,Purchaser,NA,01/08/2014,None,Open,Scratch on balustrade rail,,,None,0.00
Edgewater,8501406271172,Level 02 > 2.09 > Balcony,25/07/2014,peterj,Defect,Purchaser,ABD Group (Alex K),01/08/2014,None,Open,Clean up excess paint in cladding joins,,,None,0.00
Edgewater,8501406271230,Level 02 > 2.09 > Balcony,25/07/2014,peterj,Defect,Purchaser,ABD Group (Alex K),01/08/2014,None,Open,Touch up to window frame where scratched,,,None,0.00
Edgewater,8501406272708,Level 02 > 2.09 > Balcony,25/07/2014,peterj,Defect,Purchaser,Vast Electrical Services Pty Ltd,01/08/2014,None,Open,Balcony light doesn't work,,,None,0.00
Edgewater,8501406510678,Level 03 > 3.19 > Balcony,28/07/2014,peterj,Defect,Purchaser,Easy Cleaning (Steve Bruni),05/08/2014,None,Open,General clean on balcony - paint marks on glass balustrade and dirt. Also cleaning of cladding where caulked.,,,None,0.00
Edgewater,8501406510728,Level 03 > 3.19 > Balcony,28/07/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),05/08/2014,None,Open,Down pipe not final painted. Only one coat applied.,,,None,0.00
Edgewater,8511406342507,Level 02 > 2.10 > Balcony,26/07/2014,peterj,Defect,Builder,Easy Painting (Steve Bruni),02/08/2014,None,Open,Patch hole,,,None,0.00
Edgewater,8511406342586,Level 02 > 2.10 > Balcony,26/07/2014,peterj,Defect,Builder,Easy Painting (Steve Bruni),02/08/2014,None,Open,Patch holes on balcony walls and touch up with paint,,,None,0.00
Edgewater,8511406342760,Level 02 > 2.10 > Balcony,26/07/2014,peterj,Defect,Purchaser,Aluline (Baci),02/08/2014,None,Open,Balustrade join is rough. Sand and touch up,,,None,0.00
Edgewater,8511406342940,Level 02 > 2.10 > Balcony,26/07/2014,peterj,Defect,Purchaser,Easy Cleaning (Steve Bruni),02/08/2014,None,Open,Clean up excess paint on window frame,,,None,0.00
Edgewater,8511406344313,Level 02 > 2.10 > Balcony,26/07/2014,peterj,Defect,Purchaser,Easy Painting (Steve Bruni),02/08/2014,None,Open,"Small balcony requires painting - down pipe only one coat, cladding patched but not painted. Wall to ceiling junction too rough",,,None,0.00
