Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,7821403828480,Ground > G.15 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Chip needs to be re painted,,,None,0.00
Edgewater,7821403828647,Ground > G.14 > Bathroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,"Caulking, touch up Paint marks",,,None,0.00
Edgewater,7821403828744,Ground > G.14 > Bathroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Re paint and touch up,,,None,0.00
Edgewater,7821403828853,Ground > G.14 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Patch and re paint Adjust door stopper,,,None,0.00
Edgewater,7821403829112,Ground > G.14 > Kitchen,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Closed,Screw caps and shelf missing Low sheen paint?????,,,None,0.00
Edgewater,7821403829494,Ground > G.13 > Bathroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Incomplete paint to door. Clean and caulk,,,None,0.00
Edgewater,7821403829686,Ground > G.13 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,"Sanding on architrave and re paint Paint marks on hinges
Touch up",,,None,0.00
Edgewater,7821403830006,Ground > G.13 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Patch and re painting,,,None,0.00
Edgewater,7821403850471,Ground > G.12 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Paint on lock latches Paint marks on wall and door jamb Paint marks on architrave,,,None,0.00
Edgewater,7821403850539,Ground > G.12 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,"As per photo, paint marks top and bottom. Touch up jamb",,,None,0.00
Edgewater,7821403850630,Ground > G.12 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,As per photo,,,None,0.00
Edgewater,7821403850782,Ground > G.12 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,No final coat on door,,,None,0.00
Edgewater,7821403850826,Ground > G.12 > Living,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Patch and touch up,,,None,0.00
Edgewater,7821403850858,Ground > G.12 > Kitchen,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,No final coat on bulkhead,,,None,0.00
Edgewater,7821403851062,Ground > G.11 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,As per photo,,,None,0.00
Edgewater,7821403851129,Ground > G.11 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Paint on hinge and frame,,,None,0.00
Edgewater,7821403851218,Ground > G.11 > Bathroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Closed,Touch up paint.,,,None,0.00
Edgewater,7821403851290,Ground > G.11 > Bathroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Closed,Paint on door jamb Peel off tape,,,None,0.00
Edgewater,7821403851384,Ground > G.11 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Touch up paint,,,None,0.00
Edgewater,7821403851467,Ground > G.11 > Bedroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Closed,Rise up door stopper,,,None,0.00
Edgewater,7821403851561,Ground > G.11 > Kitchen,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Watermark Marks on cabinet door  Touch up,,,None,0.00
Edgewater,7821403851617,Ground > G.11 > Kitchen,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Bulkhead dirty Door not level,,,None,0.00
Edgewater,7821403851754,Ground > G.10 > Entry/Hall,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Paint marks on wall Paint marks on lock and door Paint missing one coat,,,None,0.00
Edgewater,7821403851912,Ground > G.10 > Bathroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Paint mark on door frame Touch up paint,,,None,0.00
Edgewater,7821403852140,Ground > G.10 > Bedroom,2014-06-27,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-06-30,None,Open,Touch up paint on door,,,None,0.00
Edgewater,7821404780068,Ground > G.02 > Bathroom > Laundry,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Final coat arcs,,,None,0.00
Edgewater,7821404785497,Ground > G.18 > Bedroom,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Needs second coat,,,None,0.00
Edgewater,7821404785574,Ground > G.18 > Entry/Hall,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Second coat at joint,,,None,0.00
Edgewater,7821404785796,Ground > G.18 > Kitchen,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,"Remove excess paint, sand and touch up",,,None,0.00
Edgewater,7821404786286,Ground > G.17 > Kitchen,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,"Re paint bulkhead line, White has spilt over.",,,None,0.00
Edgewater,7821404786323,Ground > G.17 > Kitchen,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Re paint skirt,,,None,0.00
Edgewater,7821404787193,Ground > G.15 > Kitchen,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,White paint bleeding onto vertical,,,None,0.00
Edgewater,7821404788729,Ground > G.13 > Bathroom,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Bathroom not second coated,,,None,0.00
Edgewater,7821404789542,Ground > G.11 > Bathroom,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Recut ceiling to wall line,,,None,0.00
Edgewater,7821404790218,Ground > G.10 > Bathroom,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,"Dr frame second coat, chalky",,,None,0.00
Edgewater,7821404791317,Ground > G.08 > Kitchen,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Paint lumps,,,None,0.00
Edgewater,7821404791827,Ground > G.07 > Bathroom,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,Second coat jamb and arcs,,,None,0.00
Edgewater,7821404792368,Ground > G.05 > Bathroom,2014-07-08,peterj,Defect,Builder,Easy Painting (Steve Bruni),2014-07-08,None,Open,"Paint jamb, no second coat",,,None,0.00
Edgewater,8491404260146,Ground > G.09 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Repaint chips on door
Clean paint marks on hinges and door lock",,,None,0.00
Edgewater,8491404260604,Ground > G.09 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Repaint the area,,,None,0.00
Edgewater,8491404261122,Ground > G.09 > Bedroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Re paint,,,None,0.00
Edgewater,8491404261974,Ground > G.08 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Paint marks everywhere,,,None,0.00
Edgewater,8491404262378,Ground > G.08 > Balcony,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Finish painting,,,None,0.00
Edgewater,8491404262520,Ground > G.08 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Paint marks,,,None,0.00
Edgewater,8491404262633,Ground > G.07 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on door handle and hinges,,,None,0.00
Edgewater,8491404262798,Ground > G.07 > Bathroom > Laundry,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404262851,Ground > G.07 > Bathroom > Laundry,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404263118,Ground > G.07 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Reprint edge from vertical to horizontal. Paint lumps in soffit,,,None,0.00
Edgewater,8491404263428,Ground > G.07 > Balcony,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open, Commence painting,,,None,0.00
Edgewater,8491404263776,Ground > G.06 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Re paint and touch up
Remove paint marks",,,None,0.00
Edgewater,8491404263908,Ground > G.06 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Re paint
Remove sticky tape
Paint marks",,,None,0.00
Edgewater,8491404263983,Ground > G.06 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint mark,,,None,0.00
Edgewater,8491404264182,Ground > G.06 > Bedroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Clean paint on glass
Paint mark on wall",,,None,0.00
Edgewater,8491404264222,Ground > G.06 > Living,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Fill gap,,,None,0.00
Edgewater,8491404264317,Ground > G.06 > Kitchen,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Re paint,,,None,0.00
Edgewater,8491404264540,Ground > G.05 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Paint marks
Re paint",,,None,0.00
Edgewater,8491404264961,Ground > G.05 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on cab. doors Watermarks on wall,,,None,0.00
Edgewater,8491404265203,Ground > G.04 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint mark,,,None,0.00
Edgewater,8491404265376,Ground > G.04 > Bathroom > Laundry,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks everywhere,,,None,0.00
Edgewater,8491404266106,Ground > G.03 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Remove sticky tape 
Paint mark on hinges",,,None,0.00
Edgewater,8491404266205,Ground > G.03 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Touch up Paint marks,,,None,0.00
Edgewater,8491404266247,Ground > G.03 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Touch up Re paint,,,None,0.00
Edgewater,8491404267008,Ground > G.02 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Paint marks,,,None,0.00
Edgewater,8491404267935,Ground > G.01 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Re paint,,,None,0.00
Edgewater,8491404268313,Ground > G.01 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Closed,Re paint,,,None,0.00
Edgewater,8491404273981,Level 01 > 1.01 > Entry/Hall,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Paint marks on handles, door hinges and lock",,,None,0.00
Edgewater,8491404274083,Level 01 > 1.01 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Re paint
Remove paint marks",,,None,0.00
Edgewater,8491404274510,Level 01 > 1.01 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up and provide caulking,,,None,0.00
Edgewater,8491404274937,Level 01 > 1.01 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Re sand the plaster and touch up,,,None,0.00
Edgewater,8491404275033,Level 01 > 1.01 > Bedroom 2,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on hinges,,,None,0.00
Edgewater,8491404275182,Level 01 > 1.01 > Bedroom 2,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Caulking and painting,,,None,0.00
Edgewater,8491404275284,Level 01 > 1.11 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on hinges,,,None,0.00
Edgewater,8491404275334,Level 01 > 1.11 > Laundry,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on tiles,,,None,0.00
Edgewater,8491404275463,Level 01 > 1.11 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Sand and touch up,,,None,0.00
Edgewater,8491404275571,Level 01 > 1.11 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404275622,Level 01 > 1.11 > Bedroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on hinges and door,,,None,0.00
Edgewater,8491404275897,Level 01 > 1.11 > Kitchen,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404276080,Level 01 > 1.02 > Entry/Hall,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up paint Remove sticky tape Paint marks,,,None,0.00
Edgewater,8491404276121,Level 01 > 1.02 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove sticky tape,,,None,0.00
Edgewater,8491404276178,Level 01 > 1.02 > Kitchen,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up paint,,,None,0.00
Edgewater,8491404276474,Level 01 > 1.02 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Re paint Paint marks on mirror,,,None,0.00
Edgewater,8491404276673,Level 01 > 1.02 > Bedroom 1 > Ensuite,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Patch up holes and caulking to both sides of shower screen frame,,,None,0.00
Edgewater,8491404276707,Level 01 > 1.02 > Bedroom 1 > Ensuite,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404277142,Level 01 > 1.02 > Bathroom,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Patch up holes,,,None,0.00
Edgewater,8491404277222,Level 01 > 1.12 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks on hinges,,,None,0.00
Edgewater,8491404277393,Level 01 > 1.12 > Kitchen,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Fix door hinge
Provide screw caps
Missing shelf
Paint marks on doors",,,None,0.00
Edgewater,8491404277683,Level 01 > 1.12 > Living,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Patch up,,,None,0.00
Edgewater,8491404277725,Level 01 > 1.12 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint mark,,,None,0.00
Edgewater,8491404277918,Level 01 > 1.03 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove paint marks on hinges and door,,,None,0.00
Edgewater,8491404278120,Level 01 > 1.03 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up,,,None,0.00
Edgewater,8491404278150,Level 01 > 1.03 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove marks,,,None,0.00
Edgewater,8491404278211,Level 01 > 1.03 > Bedroom 1,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint mark,,,None,0.00
Edgewater,8491404278252,Level 01 > 1.03 > Bedroom 1,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Cracks,,,None,0.00
Edgewater,8491404278378,Level 01 > 1.03 > Bedroom 1 > Ensuite,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up,,,None,0.00
Edgewater,8491404278438,Level 01 > 1.03 > Bedroom 1 > Ensuite,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint mark,,,None,0.00
Edgewater,8491404278513,Level 01 > 1.02 > Living,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up,,,None,0.00
Edgewater,8491404278631,Level 01 > 1.03 > Living,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up,,,None,0.00
Edgewater,8491404279028,Level 01 > 1.04 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Re paint and remove paint marks,,,None,0.00
Edgewater,8491404279248,Level 01 > 1.04 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Touch up paint 
Remove paint on towel holder",,,None,0.00
Edgewater,8491404279394,Level 01 > 1.04 > Bedroom 1,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove paint marks,,,None,0.00
Edgewater,8491404279510,Level 01 > 1.04 > Living,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Patch hole,,,None,0.00
Edgewater,8491404279596,Level 01 > 1.04 > Balcony,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove sticky tape ,,,None,0.00
Edgewater,8491404280110,Level 01 > 1.05 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks everywhere,,,None,0.00
Edgewater,8491404280145,Level 01 > 1.05 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Painting required,,,None,0.00
Edgewater,8491404280172,Level 01 > 1.05 > Laundry,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Paint marks,,,None,0.00
Edgewater,8491404280277,Level 01 > 1.05 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Painting required,,,None,0.00
Edgewater,8491404280473,Level 01 > 1.05 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,"Touch up
And remove excessive paint ",,,None,0.00
Edgewater,8491404280580,Level 01 > 1.05 > Bedroom 1,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-03,None,Open,Cracks Patch up,,,None,0.00
Edgewater,8491404280710,Level 01 > 1.05 > Bedroom 1 > Ensuite,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-03,None,Open,Remove excessive paint on frame and caulk to both internal and external Patch up holes,,,None,0.00
Edgewater,8491404280743,Level 01 > 1.05 > Living,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Patch up,,,None,0.00
Edgewater,8491404280808,Level 01 > 1.05 > Balcony,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove sticky tape,,,None,0.00
Edgewater,8491404281209,Level 01 > 1.06 > Entry/Hall,2014-07-02,peterj,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,One more coat of paint,,,None,0.00
Edgewater,8491404281595,Level 01 > 1.15 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up,,,None,0.00
Edgewater,8491404281634,Level 01 > 1.15 > Entry/Hall,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up,,,None,0.00
Edgewater,8491404281674,Level 01 > 1.15 > Bathroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Remove excessive paint,,,None,0.00
Edgewater,8491404281732,Level 01 > 1.15 > Bedroom,2014-07-02,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-05,None,Open,Touch up and remove paint marks,,,None,0.00
Edgewater,8491404357322,Level 01 > 1.13 > Entry/Hall,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Extra coat of paint ,,,None,0.00
Edgewater,8491404357391,Level 01 > 1.13 > Entry/Hall,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Paint mark on hinges,,,None,0.00
Edgewater,8491404357499,Level 01 > 1.13 > Bathroom,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Paint mark on hinges,,,None,0.00
Edgewater,8491404357609,Level 01 > 1.13 > Bathroom,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Re paint architrave,,,None,0.00
Edgewater,8491404357640,Level 01 > 1.13 > Bedroom,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Paint marks on hinges,,,None,0.00
Edgewater,8491404358041,Level 01 > 1.03 > Entry/Hall,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Clean white paint strip on frame,,,None,0.00
Edgewater,8491404358083,Level 01 > 1.13 > Entry/Hall,2014-07-03,henryt,Defect,Superintendant,Easy Painting (Steve Bruni),2014-07-08,None,Open,Clean white paint strip on frame,,,None,0.00
